1	-0.9270834600906017
2	-1.076638695599513
3	-1.1542989602490081
4	-1.0661016138027755
5	-1.202888371983022
6	-0.9760732142477284
7	-1.244435108414791
8	-1.0766386956005913
9	-1.1260351829815818
10	-0.9124250905023246
11	-1.0753059591380527
12	-1.103437730889084
13	-0.7337706140496039
14	-0.8171821817907468
15	-1.216987274649938
16	-0.9053355460479793
17	-1.0434051323438727
18	-1.2256285519269259
19	-0.8062372595199498
20	-1.2299358224651655
21	-1.1858045324245232
22	-0.8123989965130587
23	-1.1888442800677144
24	-1.3206199416161581
25	-1.046728763061198
26	-1.2433806152753277
27	-1.100121942512427
28	-1.0633903741046336
29	-1.055851296357913
30	-1.0244222632276916
31	-1.4669484150490462
32	-0.9562425579669096
33	-1.146127739443351
34	-1.2173368002884928
35	-0.8184383077426851
36	-1.0221558571416693
37	-0.46706360789180756
38	-1.0557997228050304
39	-0.46896229217681196
40	-1.063346214329595
41	-0.8119669465232509
42	-1.2370051827411181
43	-1.3320341657525887
44	-1.1419178355841382
45	-1.18896755795212
46	-0.9136433528715102
47	-1.1584510362729716
48	-0.9245105693694899
49	-0.9625905711425702
50	-1.1283885560153486
51	-1.0812352398145606
52	-1.23920294175025
53	-1.2331770539330051
54	-0.9871458940570079
55	-1.2500706818110494
56	-1.0948483515840906
57	-0.9237951002323257
58	-1.1507341549253134
59	-1.0298349748796483
60	-1.2132543217079075
61	-1.4170892609616939
62	-1.1758898329172087
63	-1.3872794640128632
64	-1.076638695599513
65	-1.0850621419319992
66	-1.3845382265235457
67	-1.15684652937097
68	-0.810178966951911
69	-0.9419491487928422
70	-1.10879803334376
71	-0.9096482101671555
72	-1.0770967217819116
73	-1.538697073941833
74	-1.1947634425717322
75	-1.1629303928458938
76	-1.2927466434034613
77	-1.176167312610744
78	-1.265831580164459
79	-0.9733606511119604
80	-1.2831827393644488
81	-1.1793994630168054
82	-1.1311082407452968
83	-1.311259329413474
84	-1.0990689109858902
85	-1.5100612862409264
86	-1.3529620028235456
87	-1.1209060998161249
88	-1.246846837765041
89	-1.236927355225827
90	-0.6917016459702836
91	-1.015893881618405
92	-1.0854381475243144
93	-1.053293596481243
94	-0.8923257817919996
95	-1.3138791516129231
96	-1.326684537737881
97	-1.092382380507713
98	-1.2331770539330051
99	-1.130675959252926
100	-1.2331770539330051
101	-1.2403012404365867
102	-1.0867925041562572
103	-0.77651599621732
104	-1.2228495849040755
105	-1.0581964886582398
106	-1.4202349794217888
107	-0.8450450234583187
108	-0.8561764874175761
109	-0.15690734049773702
110	-1.032327174992604
111	-1.0455350159421428
112	-0.9215860872525354
113	-0.9652904434053298
114	-0.8593755527470393
115	-0.7911826556195969
116	-1.2506862348371115
117	-0.7986558512355106
118	-1.1673665870630092
119	-1.3101590556439966
120	-0.986208964778438
121	-1.332662927234189
122	-1.195741870657704
123	-0.5668456097208328
124	-1.1405012667713592
125	-1.1947634425717322
126	-1.3112265599739565
127	-0.6967159064553243
128	-0.7239544593193159
129	-1.3030001153570794
130	-0.9024797887208962
131	-1.2055596625921847
132	-0.7689991320246143
133	-0.8394090843986959
134	-1.1739717299961967
135	-1.0281388133933156
136	-1.1439442966222373
137	-1.0988053963450461
138	-1.0755982665075479
139	-1.0606532245091422
140	-1.106417349893043
141	-1.3003542540141666
142	-1.1099460264958907
143	-1.1829338884460014
144	-1.0096791340296516
145	-1.245408212085259
146	-0.5183416662348517
147	-1.1490788000698018
148	-1.1755061131459144
149	-1.2108987914787122
150	-1.1591165167535564
151	-1.2493976019920954
152	-1.0220342583008772
153	-1.3872794640128632
154	-1.459330762552078
155	-1.3370843092225186
156	-1.193429719997983
